NExT-GQA Video Manifest
============================================================
Unique videos required:            989
Videos missing from map_vid_vidorID.json: 0

video_id | mapped_video_id | expected_relative_path | #qids
7431356800 | 1107/7431356800 | 1107/7431356800.mp4 | 6
7473257354 | 1016/7473257354 | 1016/7473257354.mp4 | 8
7477913592 | 1155/7477913592 | 1155/7477913592.mp4 | 7
7484513326 | 1200/7484513326 | 1200/7484513326.mp4 | 2
7486609038 | 1013/7486609038 | 1013/7486609038.mp4 | 6
7492345390 | 0078/7492345390 | 0078/7492345390.mp4 | 7
7516286866 | 1016/7516286866 | 1016/7516286866.mp4 | 7
7526364640 | 1008/7526364640 | 1008/7526364640.mp4 | 8
7527437500 | 1155/7527437500 | 1155/7527437500.mp4 | 9
7530704768 | 1017/7530704768 | 1017/7530704768.mp4 | 7
7530844076 | 1023/7530844076 | 1023/7530844076.mp4 | 5
7530907250 | 1124/7530907250 | 1124/7530907250.mp4 | 5
7530953680 | 1000/7530953680 | 1000/7530953680.mp4 | 6
7533206274 | 1155/7533206274 | 1155/7533206274.mp4 | 3
7534825518 | 1005/7534825518 | 1005/7534825518.mp4 | 4
7564333634 | 1023/7564333634 | 1023/7564333634.mp4 | 4
7580367082 | 1015/7580367082 | 1015/7580367082.mp4 | 4
7587067930 | 1107/7587067930 | 1107/7587067930.mp4 | 4
7604206790 | 1203/7604206790 | 1203/7604206790.mp4 | 4
7605780282 | 1102/7605780282 | 1102/7605780282.mp4 | 4
7610762882 | 1102/7610762882 | 1102/7610762882.mp4 | 9
7618872538 | 1001/7618872538 | 1001/7618872538.mp4 | 6
7676472410 | 1124/7676472410 | 1124/7676472410.mp4 | 2
7691046836 | 1165/7691046836 | 1165/7691046836.mp4 | 8
7693297646 | 1006/7693297646 | 1006/7693297646.mp4 | 7
7694986054 | 1001/7694986054 | 1001/7694986054.mp4 | 4
7706765754 | 1051/7706765754 | 1051/7706765754.mp4 | 5
7712814656 | 1123/7712814656 | 1123/7712814656.mp4 | 10
7730642486 | 1000/7730642486 | 1000/7730642486.mp4 | 6
7742310064 | 1052/7742310064 | 1052/7742310064.mp4 | 6
7757567866 | 1005/7757567866 | 1005/7757567866.mp4 | 6
7823823944 | 1023/7823823944 | 1023/7823823944.mp4 | 7
7824310242 | 1150/7824310242 | 1150/7824310242.mp4 | 1
7828681900 | 1106/7828681900 | 1106/7828681900.mp4 | 2
7833012608 | 1099/7833012608 | 1099/7833012608.mp4 | 6
7846636954 | 1106/7846636954 | 1106/7846636954.mp4 | 7
7888556496 | 1155/7888556496 | 1155/7888556496.mp4 | 3
7913968862 | 1165/7913968862 | 1165/7913968862.mp4 | 5
7916860778 | 1014/7916860778 | 1014/7916860778.mp4 | 10
7957216542 | 1006/7957216542 | 1006/7957216542.mp4 | 4
7975528915 | 1005/7975528915 | 1005/7975528915.mp4 | 9
8022216602 | 1162/8022216602 | 1162/8022216602.mp4 | 6
8028122153 | 1102/8028122153 | 1102/8028122153.mp4 | 7
8029969533 | 1023/8029969533 | 1023/8029969533.mp4 | 7
8031010690 | 1001/8031010690 | 1001/8031010690.mp4 | 5
8032967534 | 1006/8032967534 | 1006/8032967534.mp4 | 5
8044317011 | 1009/8044317011 | 1009/8044317011.mp4 | 4
8064396272 | 1009/8064396272 | 1009/8064396272.mp4 | 8
8069728449 | 1007/8069728449 | 1007/8069728449.mp4 | 2
8105331297 | 1026/8105331297 | 1026/8105331297.mp4 | 6
8105743251 | 1123/8105743251 | 1123/8105743251.mp4 | 6
8109777832 | 1017/8109777832 | 1017/8109777832.mp4 | 9
8111513362 | 1001/8111513362 | 1001/8111513362.mp4 | 6
8132052550 | 1014/8132052550 | 1014/8132052550.mp4 | 4
8140301969 | 1005/8140301969 | 1005/8140301969.mp4 | 5
8148337178 | 1155/8148337178 | 1155/8148337178.mp4 | 3
8150513082 | 1165/8150513082 | 1165/8150513082.mp4 | 4
8201826598 | 1002/8201826598 | 1002/8201826598.mp4 | 5
8208916209 | 1105/8208916209 | 1105/8208916209.mp4 | 6
8212602454 | 1015/8212602454 | 1015/8212602454.mp4 | 7
8224490794 | 1150/8224490794 | 1150/8224490794.mp4 | 3
8227806049 | 1010/8227806049 | 1010/8227806049.mp4 | 5
8235000713 | 1006/8235000713 | 1006/8235000713.mp4 | 8
8245178837 | 1162/8245178837 | 1162/8245178837.mp4 | 10
8268305522 | 1052/8268305522 | 1052/8268305522.mp4 | 5
8277189448 | 1014/8277189448 | 1014/8277189448.mp4 | 8
8277579351 | 1103/8277579351 | 1103/8277579351.mp4 | 5
8283116453 | 1120/8283116453 | 1120/8283116453.mp4 | 6
8316861265 | 1006/8316861265 | 1006/8316861265.mp4 | 3
8328369894 | 1124/8328369894 | 1124/8328369894.mp4 | 5
8340480194 | 1012/8340480194 | 1012/8340480194.mp4 | 4
8371375957 | 1161/8371375957 | 1161/8371375957.mp4 | 7
8392813576 | 1015/8392813576 | 1015/8392813576.mp4 | 5
8402613023 | 1006/8402613023 | 1006/8402613023.mp4 | 6
8466126930 | 1155/8466126930 | 1155/8466126930.mp4 | 6
8469860079 | 1202/8469860079 | 1202/8469860079.mp4 | 5
8491542201 | 1100/8491542201 | 1100/8491542201.mp4 | 9
8499569359 | 1002/8499569359 | 1002/8499569359.mp4 | 6
8501394817 | 1107/8501394817 | 1107/8501394817.mp4 | 9
8507883824 | 1130/8507883824 | 1130/8507883824.mp4 | 8
8545885849 | 1015/8545885849 | 1015/8545885849.mp4 | 7
8553752644 | 1107/8553752644 | 1107/8553752644.mp4 | 5
8568772570 | 1018/8568772570 | 1018/8568772570.mp4 | 7
8575896129 | 1015/8575896129 | 1015/8575896129.mp4 | 8
8576727783 | 1011/8576727783 | 1011/8576727783.mp4 | 5
8614954803 | 1002/8614954803 | 1002/8614954803.mp4 | 7
8617546237 | 1018/8617546237 | 1018/8617546237.mp4 | 6
8617869131 | 1010/8617869131 | 1010/8617869131.mp4 | 6
8625406771 | 1202/8625406771 | 1202/8625406771.mp4 | 7
8632946304 | 1001/8632946304 | 1001/8632946304.mp4 | 6
8652248426 | 1130/8652248426 | 1130/8652248426.mp4 | 4
8652286448 | 0053/8652286448 | 0053/8652286448.mp4 | 5
8666185192 | 0080/8666185192 | 0080/8666185192.mp4 | 6
8666744695 | 1110/8666744695 | 1110/8666744695.mp4 | 4
8674344665 | 0047/8674344665 | 0047/8674344665.mp4 | 2
8686938112 | 1001/8686938112 | 1001/8686938112.mp4 | 5
8690893018 | 1001/8690893018 | 1001/8690893018.mp4 | 3
8696216243 | 1099/8696216243 | 1099/8696216243.mp4 | 8
8724958702 | 1009/8724958702 | 1009/8724958702.mp4 | 6
8726215081 | 1015/8726215081 | 1015/8726215081.mp4 | 3
8746344569 | 1027/8746344569 | 1027/8746344569.mp4 | 3
8750015460 | 1021/8750015460 | 1021/8750015460.mp4 | 9
8759087873 | 1012/8759087873 | 1012/8759087873.mp4 | 7
8759410624 | 1124/8759410624 | 1124/8759410624.mp4 | 6
8787155053 | 1018/8787155053 | 1018/8787155053.mp4 | 3
8857007026 | 1122/8857007026 | 1122/8857007026.mp4 | 9
8886103892 | 1105/8886103892 | 1105/8886103892.mp4 | 3
8900428927 | 1155/8900428927 | 1155/8900428927.mp4 | 12
8906111356 | 1027/8906111356 | 1027/8906111356.mp4 | 9
8993709862 | 1202/8993709862 | 1202/8993709862.mp4 | 4
8996671420 | 1201/8996671420 | 1201/8996671420.mp4 | 4
9010710024 | 1024/9010710024 | 1024/9010710024.mp4 | 8
9012054196 | 1162/9012054196 | 1162/9012054196.mp4 | 6
9021358194 | 1202/9021358194 | 1202/9021358194.mp4 | 7
9023339404 | 1106/9023339404 | 1106/9023339404.mp4 | 7
9036651505 | 1200/9036651505 | 1200/9036651505.mp4 | 5
9046447320 | 1101/9046447320 | 1101/9046447320.mp4 | 4
9048165540 | 1025/9048165540 | 1025/9048165540.mp4 | 5
9072405003 | 1014/9072405003 | 1014/9072405003.mp4 | 5
9094000959 | 1018/9094000959 | 1018/9094000959.mp4 | 2
9132487788 | 0041/9132487788 | 0041/9132487788.mp4 | 6
9134100603 | 1002/9134100603 | 1002/9134100603.mp4 | 5
9175646479 | 1002/9175646479 | 1002/9175646479.mp4 | 6
9197405751 | 1203/9197405751 | 1203/9197405751.mp4 | 2
9203522308 | 1014/9203522308 | 1014/9203522308.mp4 | 7
9214485291 | 1164/9214485291 | 1164/9214485291.mp4 | 6
9221389917 | 1014/9221389917 | 1014/9221389917.mp4 | 6
9231896269 | 1202/9231896269 | 1202/9231896269.mp4 | 4
9289576155 | 1001/9289576155 | 1001/9289576155.mp4 | 7
9297698436 | 1120/9297698436 | 1120/9297698436.mp4 | 8
9304080249 | 1007/9304080249 | 1007/9304080249.mp4 | 4
9320572138 | 1105/9320572138 | 1105/9320572138.mp4 | 7
9371342049 | 1164/9371342049 | 1164/9371342049.mp4 | 5
9383140374 | 1017/9383140374 | 1017/9383140374.mp4 | 7
9402994355 | 1103/9402994355 | 1103/9402994355.mp4 | 4
9405704144 | 1105/9405704144 | 1105/9405704144.mp4 | 1
9486619004 | 1164/9486619004 | 1164/9486619004.mp4 | 6
9528960175 | 1017/9528960175 | 1017/9528960175.mp4 | 8
9598464461 | 1130/9598464461 | 1130/9598464461.mp4 | 8
9658373642 | 1162/9658373642 | 1162/9658373642.mp4 | 10
9663613477 | 1009/9663613477 | 1009/9663613477.mp4 | 9
9667167640 | 1018/9667167640 | 1018/9667167640.mp4 | 9
9711707112 | 1014/9711707112 | 1014/9711707112.mp4 | 3
9720764244 | 1015/9720764244 | 1015/9720764244.mp4 | 7
9737743904 | 1203/9737743904 | 1203/9737743904.mp4 | 8
9892339505 | 1111/9892339505 | 1111/9892339505.mp4 | 4
9935699345 | 1203/9935699345 | 1203/9935699345.mp4 | 5
9969305386 | 1012/9969305386 | 1012/9969305386.mp4 | 8
